Transaction_ID,Date_ID,City_ID,Area_ID,Property_ID,Area_SqFt,Days_on_Market,Listing_Status,Demand_Score,Supply_Score,Risk_Score_Base,Price_per_SqFt,Property_Price,Rental_Income_Monthly
397,969,1,16,2,4931,183,Active,93,26,7,15556,7457245,501914
398,887,2,28,5,3952,120,Sold,72,47,15,18402,7127362,301958
399,1087,3,26,1,4750,131,Sold,57,75,20,17360,7959945,275196
400,70,6,32,2,4272,70,Sold,39,88,38,15743,3800180,136465
401,407,8,13,1,3137,188,Sold,32,84,55,15125,5212421,95998
402,553,5,21,1,3048,158,Sold,34,98,48,16818,5796129,99170
403,820,1,34,1,3161,199,Sold,94,26,9,16876,6853735,354546
404,578,2,35,2,4305,169,Sold,72,63,14,15824,5908190,244684
405,942,8,33,3,4400,76,Active,38,98,52,18153,7346534,155478
406,950,7,30,3,3965,15,Sold,38,80,51,16967,7371737,120100
407,33,3,38,3,3494,63,Active,60,72,22,16716,3648514,205045
408,372,1,22,1,4746,194,Sold,99,22,5,17055,5067506,563493
409,901,4,23,3,3060,126,Sold,78,51,18,15912,7181368,229323
410,1054,6,25,2,3527,10,Sold,40,80,38,18443,7827182,125335
411,77,5,12,3,4686,111,Sold,33,90,41,15102,3828532,154741
412,1025,3,17,4,4649,47,Sold,62,85,23,16238,7685418,316132
413,1027,1,35,5,4385,45,Sold,95,28,6,15559,7694419,379522
414,330,6,10,2,3464,17,Sold,37,94,58,16856,4895139,122245
415,991,7,26,4,4887,83,Sold,40,90,58,18380,7548154,161339
416,120,1,26,2,4510,24,Active,93,27,11,15643,4010801,460448
417,438,8,7,3,4848,130,Sold,40,85,54,16598,5329432,163009
418,940,1,5,5,4301,125,Sold,95,30,10,16693,7338433,579678
419,1077,3,1,1,4105,30,Active,59,80,23,16253,7920342,221315
420,779,8,20,2,3313,18,Active,30,89,49,17422,6684068,107991
421,296,2,12,3,3740,196,Active,77,64,19,16599,4750225,240762
422,324,7,40,4,4367,169,Active,36,87,37,17335,4865886,155238
423,628,6,33,5,3861,132,Sold,33,96,35,15959,6102160,138533
424,840,3,5,3,4775,108,Active,55,82,25,15634,6947344,282390
425,625,4,20,3,4884,11,Sold,70,55,23,18185,6090909,270051
426,785,5,19,2,3949,85,Active,42,85,35,15054,6715121,138823
427,583,1,13,3,4347,120,Sold,97,26,8,15181,5929792,530780
428,776,8,25,5,4352,111,Sold,30,84,37,16549,6669666,131248
429,1041,6,37,2,4929,190,Sold,35,98,58,16663,7758775,166413
430,765,6,14,3,3574,113,Sold,32,80,52,18463,6630513,123632
431,1027,4,20,1,3123,80,Sold,76,66,20,17350,7693969,167597
432,963,1,35,1,4937,24,Active,98,34,9,15163,7429792,523729
433,1054,2,29,5,3694,120,Sold,77,52,17,18088,7825832,216700
434,334,8,26,2,4427,128,Active,39,97,43,16131,4912691,147446
435,192,8,19,2,4182,21,Active,37,98,51,16102,4301080,141937
436,793,5,5,5,4259,181,Sold,37,80,39,15603,6749324,147046
437,240,1,30,1,4449,63,Sold,95,30,11,15143,4505850,354430
438,219,6,22,1,3514,171,Sold,33,87,50,16710,4423042,113446
439,720,5,39,3,3244,177,Sold,39,91,54,17401,6462196,115422
440,645,8,22,3,4571,198,Active,39,83,44,17477,6172817,158687
441,150,8,15,1,4141,84,Sold,41,80,36,17867,4128712,134508
442,668,1,2,5,3238,31,Active,93,26,8,17760,6266426,373099
443,412,3,5,2,4337,51,Sold,63,88,18,17689,5228172,239055
444,86,5,18,3,3845,116,Sold,31,85,38,15440,3867686,124217
445,794,3,25,3,3006,91,Sold,50,70,20,15780,6752925,152859
446,878,8,40,3,4053,114,Sold,41,99,54,16826,7090009,142625
447,964,4,16,5,4880,77,Sold,67,67,23,15736,7437443,275859
448,6,6,35,1,3468,121,Sold,44,89,58,17963,3528352,107987
449,897,7,24,3,4659,156,Sold,40,80,58,15750,7168766,158760
450,274,1,18,3,3334,82,Active,97,27,8,15378,4655715,443955
451,488,7,34,2,3295,189,Sold,38,88,57,18359,5534653,105578
452,707,3,24,3,3408,154,Sold,52,79,20,16698,6414491,237273
453,980,5,1,3,3675,9,Sold,39,95,51,16635,7501350,117901
454,983,1,16,4,4888,126,Sold,99,29,8,17431,7515301,501888
455,845,3,22,3,4317,76,Active,62,88,24,18173,6962196,253798
456,1077,7,28,3,4469,125,Active,32,80,44,18010,7918991,149157
457,477,7,30,2,3602,168,Sold,37,97,37,17495,5486498,123858
458,252,5,29,4,4559,92,Sold,30,92,40,17872,4556255,150018
459,435,6,5,2,4533,69,Sold,42,96,38,17743,5315481,151756
460,746,6,13,3,4080,49,Sold,39,87,49,16046,6557605,139397
461,292,4,37,1,3648,47,Sold,71,53,18,17884,4723222,231854
462,627,5,11,1,4577,106,Sold,39,92,51,16547,6096309,153302
463,725,4,2,5,4510,113,Sold,66,50,24,18304,6480648,288645
464,768,7,21,5,4237,121,Sold,43,89,36,16711,6640414,137940
465,592,4,7,3,3985,191,Sold,70,68,21,18390,5968046,235071
466,297,2,7,1,4197,84,Active,83,55,12,15041,4753825,241190
467,521,1,16,1,4374,131,Sold,88,28,6,17421,5671017,469374
468,66,6,36,2,3877,162,Sold,30,86,49,17283,3787128,116667
469,533,3,11,3,3120,71,Active,54,84,22,17971,5721872,177785
470,259,3,39,4,4453,184,Active,51,80,23,16453,4583708,297175
471,687,5,23,3,3589,84,Sold,32,97,38,15407,6346084,127323
472,492,6,11,4,3435,157,Sold,33,84,58,15193,5551755,119236
473,78,2,11,3,4409,86,Sold,81,52,14,17170,3832583,233979
474,777,8,22,1,3470,76,Active,30,81,41,15100,6674167,115537
475,65,3,40,3,3134,79,Sold,58,77,19,16850,3783528,219210
476,11,6,10,5,3474,39,Sold,36,82,40,16970,3549504,116448
477,874,5,36,1,3488,94,Sold,38,91,57,17938,7072907,104682
478,633,8,38,5,3097,35,Active,32,95,50,15809,6126462,109609
479,882,3,7,2,3420,111,Sold,58,83,26,16759,7106210,176352
480,418,7,5,1,3193,148,Sold,40,89,45,15135,5248874,98549
481,32,4,36,1,3959,158,Active,77,59,22,17635,3644464,208651
482,908,7,25,2,3047,62,Active,41,97,59,16914,7207920,100862
483,1056,8,15,5,3710,161,Sold,44,89,58,15007,7834383,113556
484,997,3,18,5,4741,60,Sold,64,80,22,18174,7568856,325908
485,802,2,27,2,3127,88,Sold,78,61,13,16969,6782178,188963
486,266,4,31,5,4230,62,Sold,75,51,23,16137,4621062,245511
487,734,1,14,5,4141,149,Sold,97,30,9,15328,6517101,512635
488,847,4,7,4,3081,28,Active,78,55,17,17009,6970297,232266
489,67,1,17,1,3627,74,Sold,93,25,5,16870,3791179,456585
490,204,2,12,1,4217,19,Sold,75,56,18,16128,4356435,228489
491,483,1,33,3,4222,157,Active,91,18,10,16358,5516201,461021
492,704,3,26,5,3738,59,Sold,59,82,20,18093,6402340,180010
493,134,3,38,4,3208,66,Active,60,70,20,15267,4062106,206503
494,444,1,4,4,4963,13,Active,97,33,7,17366,5356885,542778
495,51,1,9,2,3164,22,Active,97,31,6,15591,3729072,281841
496,881,1,37,2,4153,28,Active,88,24,7,17143,7104860,334119
497,774,2,10,2,4164,108,Sold,76,55,19,17408,6662016,303209
498,882,3,8,5,4419,37,Sold,57,82,20,15424,7108460,255142
499,125,2,36,4,4039,35,Sold,84,52,14,18450,4029702,291325
500,125,6,10,4,3160,44,Active,43,85,40,16167,4033753,113058
501,23,2,37,1,4501,63,Sold,84,48,15,15064,3602610,273456
502,389,8,5,4,3581,165,Active,38,91,49,16838,5136813,123459
503,564,1,7,1,4493,35,Sold,89,33,7,15286,5840234,568758
504,907,3,1,2,4743,195,Sold,50,77,27,15928,7204770,236543
505,1041,2,21,2,4572,184,Sold,78,55,15,17447,7756525,276515
506,481,1,24,5,4817,146,Active,91,24,8,16161,5505400,625379
507,628,3,6,2,4483,43,Sold,64,74,20,18170,6099909,245410
508,660,3,16,5,4331,69,Active,61,79,25,16783,6239423,251046
509,787,6,30,4,3307,129,Sold,44,83,46,16901,6722772,103569
510,941,2,24,4,3697,113,Active,81,48,19,15132,7341134,238718
511,723,4,6,2,4454,87,Sold,71,69,22,17974,6472547,281413
512,1025,4,23,5,3935,48,Active,65,52,17,16686,7682718,251610
513,1018,3,24,3,3468,58,Sold,55,86,22,17389,7652565,229454
514,1070,2,18,1,3145,138,Sold,72,59,18,15011,7891989,228225
515,278,3,25,5,4279,149,Sold,57,78,22,18214,4669216,296668
516,785,2,4,4,3395,77,Active,82,50,12,15088,6711971,236395
517,175,8,25,1,4430,115,Sold,30,83,50,16629,4231323,135744
518,467,6,12,3,3670,129,Active,44,95,38,16157,5445544,110291
519,1008,3,36,4,3883,129,Active,56,77,21,17333,7614311,203457
520,1014,1,27,3,3921,111,Sold,88,23,6,18269,7639063,409774
521,602,1,27,2,3172,76,Sold,89,18,8,17532,6005400,432058
522,601,7,17,5,3326,57,Active,39,97,41,15418,6001350,107390
523,552,5,17,2,4786,191,Active,40,95,47,17956,5793429,149247
524,975,6,39,5,4400,160,Sold,42,80,38,17209,7481548,157731
525,1064,6,32,1,4922,97,Sold,43,82,50,15064,7872187,169199
526,436,7,15,1,4248,158,Sold,41,93,58,17084,5324032,141229
527,754,5,33,4,3405,154,Active,30,88,51,15839,6588208,104050
528,771,1,30,3,3003,28,Sold,93,26,8,15478,6648514,231967
529,503,2,5,3,3965,162,Sold,82,63,12,16946,5603060,204743
530,210,6,34,2,3720,157,Sold,35,86,40,15813,4387938,133384
531,697,6,33,3,3079,22,Sold,42,91,37,17581,6378037,102906
532,642,6,18,4,3413,197,Sold,30,94,53,17483,6159765,115107
533,495,7,8,3,3522,168,Sold,34,96,58,16109,5566156,123855
534,243,2,15,5,4177,102,Sold,82,51,12,16088,4520252,326576
535,1055,1,4,4,3422,97,Sold,88,23,11,15534,7828982,343671
536,330,7,19,3,3278,15,Active,42,80,51,16693,4894239,100018
537,753,5,11,5,4595,135,Active,38,80,36,17221,6584158,163637
538,837,4,23,4,4082,145,Sold,67,58,16,16740,6935193,289269
539,302,6,3,2,3503,48,Sold,31,95,36,18003,4771827,110078
540,613,7,38,1,4367,182,Sold,38,97,50,18109,6048154,133001
541,81,6,21,3,3292,140,Sold,35,81,41,18091,3850135,103942
542,1094,3,28,5,3754,66,Sold,54,72,22,17396,7989198,238166
543,680,8,23,5,3075,82,Sold,42,80,52,16589,6313681,102453
544,219,5,36,5,3900,110,Sold,43,88,49,15251,4423942,131391
545,353,3,21,1,4548,179,Active,64,74,24,16416,4993699,263115
546,816,5,17,4,4570,94,Sold,40,96,56,18054,6838883,160178
547,908,7,15,4,4524,29,Active,37,96,55,17797,7209720,136046
548,866,3,9,3,3250,137,Sold,54,81,24,18203,7041404,163353
549,806,5,4,2,4286,19,Sold,41,97,41,17418,6797479,140101
550,311,6,12,2,3484,50,Sold,44,95,43,16451,4812331,106715
551,923,7,6,2,4176,122,Sold,43,91,59,17861,7270027,144941
552,981,6,32,5,3338,193,Sold,31,82,36,18135,7505400,101816
553,851,8,31,3,4766,120,Sold,31,91,39,17997,6993249,144238
554,113,4,16,1,3007,187,Sold,77,52,19,16596,3980198,208564
555,642,7,26,3,4209,175,Sold,33,90,51,17330,6162466,140926
556,843,1,19,2,3457,87,Sold,97,21,8,15689,6954545,440629
557,1024,3,4,4,3868,48,Sold,55,72,24,16070,7681368,253295
558,203,7,17,5,4075,185,Sold,34,94,59,18243,4353285,137164
559,561,2,32,3,4946,111,Sold,72,57,15,16847,5835733,384900
560,1027,3,3,3,3073,7,Sold,53,74,18,17090,7691269,154801
561,1000,7,14,1,4958,91,Sold,39,93,50,18347,7582808,170416
562,160,3,36,4,4309,145,Sold,59,75,19,17783,4169666,276879
563,434,1,28,3,4521,76,Sold,90,20,9,18015,5311881,503176
564,686,5,23,4,3797,14,Sold,39,84,40,18240,6342034,134839
565,762,8,20,2,4264,111,Sold,39,88,45,15577,6617911,148532
566,903,2,40,1,3607,79,Active,72,49,19,15023,7189468,243107
567,663,8,9,3,4808,170,Active,40,80,35,17555,6248874,168838
568,914,1,14,5,3850,58,Sold,91,33,10,18145,7235373,311802
569,544,8,21,1,3648,80,Active,32,88,39,15907,5761476,117159
570,1022,1,29,5,4339,189,Sold,95,26,11,17726,7671917,375985
571,315,6,34,5,4497,153,Active,30,97,40,16621,4828532,158025
572,423,7,16,2,4244,178,Active,33,84,36,17497,5265976,132693
573,751,1,32,1,4336,141,Sold,95,33,6,15134,6577407,491876
574,385,5,21,3,4252,170,Sold,31,85,44,16415,5120612,129635
575,800,3,3,2,3978,52,Sold,60,89,25,15934,6775427,201993
576,792,4,2,4,4129,49,Sold,67,66,21,16643,6742574,243927
577,1032,2,32,1,3340,97,Active,81,50,18,17036,7712871,238308
578,484,5,10,5,3127,176,Active,32,89,51,18388,5517551,109470
579,251,4,39,4,3039,141,Sold,74,51,15,17511,4553555,232663
580,945,8,25,2,4035,157,Active,39,86,50,16077,7355985,136504
581,405,6,20,2,4484,52,Sold,40,86,48,18016,5204320,145120
582,193,6,16,5,3903,72,Sold,32,95,47,15754,4306930,123405
583,828,5,21,5,4440,16,Sold,32,89,35,17570,6897839,146991
584,199,3,2,2,3987,68,Sold,58,81,24,17155,4337083,275926
585,163,5,25,4,3728,41,Sold,35,96,44,15218,4180018,123158
586,590,5,12,4,4233,52,Active,38,94,59,15347,5960396,141958
587,366,3,37,2,3441,98,Sold,51,77,18,18349,5040504,207176
588,1053,2,23,2,4959,109,Active,77,60,19,17650,7821782,360946
589,1018,3,24,1,3536,142,Active,61,80,19,16507,7654365,175544
590,304,6,20,2,3926,22,Sold,44,97,53,15147,4779027,129001
591,149,4,40,2,4750,74,Sold,66,69,17,15969,4124212,259466
592,983,7,23,3,4862,53,Active,30,95,43,15119,7517101,167019
593,88,8,13,4,4908,48,Sold,36,95,51,16121,3876687,152138
594,527,8,24,1,4750,175,Sold,34,90,36,17121,5693069,167266
595,136,6,7,1,4381,143,Sold,35,86,38,15194,4069306,155578
596,318,7,37,3,4308,12,Sold,33,89,54,17616,4841134,148109
597,328,6,2,5,4809,168,Sold,36,80,57,15252,4883888,160476
598,36,5,35,1,4291,116,Active,39,92,41,17877,3663816,148623
599,449,4,13,1,3581,178,Active,69,59,17,18204,5375337,287381
600,406,2,5,4,3422,122,Active,74,51,12,16058,5207920,260505
601,698,1,23,5,3941,79,Active,99,25,9,16724,6381638,510783
602,881,8,23,5,3413,153,Sold,39,87,52,16808,7103960,114656
603,138,6,28,3,3829,124,Sold,41,80,55,17050,4077407,123608
604,642,5,32,5,4030,79,Sold,43,83,40,18089,6160666,140228
605,917,5,34,5,4798,81,Active,33,97,50,16833,7247074,146982
606,17,5,23,4,4996,104,Sold,41,94,40,16356,3577407,154137
607,656,1,30,3,4991,131,Sold,93,19,5,16153,6228172,592906
608,495,1,33,1,3375,197,Sold,93,22,8,18406,5564806,386910
609,634,7,8,4,4925,122,Sold,35,89,43,15172,6128262,175310
610,1060,6,7,1,4132,119,Sold,44,90,42,18145,7854185,129175
611,963,4,20,2,3964,184,Sold,70,64,15,18211,7431143,294351
612,1044,1,8,5,4800,87,Sold,94,34,9,18387,7770027,393612
613,1094,4,27,4,4639,171,Active,72,51,19,15249,7990549,348825
614,1056,8,1,2,4547,119,Sold,43,81,41,16489,7837983,138956
615,832,5,10,3,4137,113,Sold,41,82,54,15062,6915391,128139
616,961,5,14,2,4762,119,Sold,41,83,58,16608,7423042,152451
617,1046,4,14,2,3381,50,Sold,65,56,22,16704,7780828,204850
618,2,5,23,1,3310,176,Active,34,83,54,16194,3509000,114632
619,164,1,20,5,4213,8,Sold,97,30,11,17085,4182718,316554
620,139,6,31,2,4094,89,Sold,37,86,55,16281,4079657,133014
621,635,7,3,2,4908,183,Sold,39,85,59,15708,6130963,158411
622,1031,4,40,4,4234,11,Active,78,69,23,16429,7710171,276789
623,826,8,19,2,3781,28,Sold,39,83,57,16940,6882988,135950
624,630,7,18,4,3001,196,Sold,36,91,47,16931,6111161,90102
625,879,6,40,4,3049,40,Active,40,99,55,17938,7095859,92275
626,520,7,31,4,4375,170,Sold,43,90,50,15971,5663816,133761
627,320,3,23,3,4634,17,Sold,60,88,20,16409,4846984,311509
628,222,1,19,4,4905,102,Sold,97,20,10,17008,4432943,536803
629,927,8,8,4,3867,191,Sold,41,94,44,16208,7284878,120867
630,107,1,8,1,3835,145,Sold,96,26,5,15453,3953645,329724
631,1069,4,22,4,3848,78,Sold,78,62,20,15934,7887488,318114
632,713,2,9,1,3114,144,Sold,81,60,19,16347,6434293,242272
633,953,7,11,5,3818,189,Sold,43,93,35,15185,7387488,133164
634,544,5,18,3,4705,155,Active,39,97,40,16562,5761026,157429
635,875,3,30,5,4990,17,Active,64,71,23,17646,7079207,300198
636,89,4,8,4,4605,88,Sold,65,68,17,16980,3879387,269952
637,570,7,36,4,3284,19,Active,33,92,41,15001,5873537,104773
638,996,8,21,1,4137,176,Active,32,94,40,18136,7564806,140302
639,336,8,14,1,4397,42,Sold,40,83,55,15978,4922142,153288
640,235,6,18,4,3108,75,Sold,34,92,47,16790,4483798,100948
641,305,7,5,1,4818,153,Sold,44,87,55,15431,4785328,171608
642,476,2,18,4,3971,86,Sold,79,54,17,18244,5481548,210612
643,50,8,26,2,4873,103,Sold,32,83,59,17460,3722772,152544
644,1054,8,3,3,4380,179,Active,32,91,46,17117,7828082,132889
645,1033,1,4,4,3075,130,Sold,97,33,8,16058,7720072,274474
646,1004,8,36,1,4167,92,Sold,43,88,58,16422,7598559,140245
647,437,1,37,5,3730,167,Active,88,34,9,16644,5325382,496071
648,1005,8,38,4,3824,137,Sold,41,98,40,15802,7603060,123997
649,852,6,35,1,4742,17,Sold,41,99,51,15127,6995049,166700
650,964,1,5,1,3625,64,Sold,92,18,10,16978,7435193,386878
651,231,6,14,4,4536,161,Active,34,94,50,18371,4467596,139981
652,1074,4,31,5,4957,197,Sold,74,67,15,16252,7911341,354502
653,498,5,24,3,3587,145,Sold,32,94,57,15675,5577407,127217
654,419,1,4,3,3250,144,Sold,91,24,10,15701,5253375,382606
655,625,5,23,2,4818,71,Sold,38,89,37,17431,6089108,154725
656,710,8,28,2,4824,105,Sold,33,84,55,16195,6423042,145637
657,81,8,11,4,4223,104,Sold,34,80,47,15706,3846984,137678
658,676,6,37,2,4909,35,Active,40,92,54,16896,6296129,155871
659,539,1,10,4,3730,57,Active,95,23,8,15701,5743024,392116
660,430,1,6,4,4930,134,Sold,95,31,11,16449,5298829,654642
661,786,4,14,2,4072,132,Sold,67,56,24,16451,6719171,328124
662,425,3,40,3,3691,68,Sold,63,84,19,17749,5274077,182648
663,709,2,23,5,3314,54,Active,73,56,18,15463,6418991,219110
664,704,3,5,3,4114,103,Sold,54,79,26,16842,6405490,238296
665,772,1,6,4,4067,39,Active,88,23,8,15457,6653915,531404
666,647,6,3,2,3733,127,Sold,32,88,45,17537,6186768,119337
667,87,5,13,3,3743,143,Active,43,98,57,17585,3871287,133932
668,590,3,14,5,3344,118,Sold,54,78,20,15555,5959945,195204
669,852,4,19,2,4759,42,Sold,65,50,22,16426,6995499,348504
670,103,2,11,2,3643,157,Sold,80,56,14,15359,3936543,238230
671,58,5,28,2,3897,146,Sold,41,95,42,16666,3754725,129614
672,209,8,19,5,4594,172,Sold,36,87,36,15784,4383888,138555
673,1061,7,2,5,4039,36,Sold,37,91,47,17943,7858685,128626
674,212,4,33,3,4684,139,Sold,69,53,19,16199,4393789,317781
675,867,8,21,5,4455,90,Sold,44,92,57,17975,7043204,138738
676,445,6,19,1,4676,39,Active,43,87,53,17082,5359135,143067
677,132,5,29,3,3595,151,Sold,36,91,44,17097,4054905,121274
678,510,2,17,4,3342,179,Active,82,62,18,16721,5625562,246114
679,666,1,26,1,3132,166,Active,92,27,5,16965,6257425,420839
680,477,2,2,4,3777,22,Active,74,50,14,15366,5485148,225958
681,643,5,23,4,4804,118,Sold,44,95,43,15256,6164716,147118
682,674,4,32,5,3626,93,Sold,66,50,19,17555,6288928,295903
683,106,8,27,4,4278,115,Active,30,86,35,15456,3951845,151766
684,108,7,36,1,4670,165,Sold,32,97,40,15939,3959945,152223
685,832,3,15,2,4581,76,Active,56,78,21,15631,6917641,263162
686,1050,1,36,2,3631,175,Sold,96,24,6,16222,7804680,389797
687,245,2,27,5,3635,37,Active,79,63,17,16643,4528352,209657
688,810,2,32,3,4627,167,Active,80,59,18,16491,6811881,282186
689,392,8,1,5,3235,89,Active,34,94,36,17980,5151215,107622
690,62,2,24,3,4937,88,Active,81,62,17,17095,3773627,297097
691,75,2,1,1,4015,85,Sold,83,56,19,17309,3820432,259746
692,571,4,34,2,3972,120,Sold,66,58,16,17488,5878487,219693
693,895,6,34,5,3840,111,Sold,38,93,58,15347,7158865,124393
694,599,5,13,1,4385,176,Active,35,91,44,17263,5994149,153422
695,343,6,23,2,3193,24,Sold,36,84,44,17768,4950945,107470
696,608,7,16,5,4322,18,Sold,30,92,56,17691,6029702,131008
697,965,7,33,2,4834,48,Active,36,92,45,17501,7438343,152861
698,549,8,27,2,4073,107,Active,30,89,52,15447,5779477,145414
699,272,1,15,5,4236,25,Sold,92,30,7,17813,4646264,459595
700,209,7,32,5,3864,174,Sold,33,94,45,17912,4385688,125116
701,534,2,40,3,4487,130,Active,72,54,15,17097,5724572,311565
702,662,1,40,4,3546,61,Active,92,32,6,15924,6244824,454606
703,1054,7,13,1,3075,157,Sold,41,85,52,15265,7827632,98185
704,517,3,30,4,3222,19,Active,55,73,21,16039,5653015,203362
705,367,4,18,3,4867,69,Active,68,60,16,15930,5043654,334472
706,150,2,5,3,4731,158,Sold,81,46,14,16105,4129162,289906
707,317,3,7,3,3514,173,Active,52,82,27,16610,4833933,243686
708,814,8,16,4,3215,103,Active,34,92,38,16730,6829882,101909
709,50,4,16,1,4135,25,Sold,72,66,17,16690,3722322,340350
710,917,7,27,2,4680,93,Sold,33,98,37,16676,7249774,163510
711,847,7,24,1,3998,141,Sold,36,84,57,16648,6968046,122203
712,323,3,9,4,4593,159,Sold,56,84,22,15893,4860036,248860
713,48,7,34,5,4906,45,Active,32,91,35,16551,3714221,163909
714,521,5,20,2,3474,138,Sold,36,89,39,16647,5669216,121416
715,584,2,25,4,3166,88,Sold,84,63,16,17335,5931143,167403
716,535,7,24,3,4043,182,Active,33,86,55,15465,5728172,138440
717,782,1,34,4,4553,124,Sold,92,31,5,17821,6693069,524733
718,782,5,21,1,4197,56,Active,41,98,51,16626,6695319,142127
719,409,2,6,5,4614,191,Sold,79,45,13,15084,5219621,327024
720,783,6,26,3,4117,133,Sold,35,84,54,17760,6701620,125708
721,7,5,37,5,4543,116,Sold,42,96,44,16285,3532403,161504
722,307,5,26,5,3988,29,Sold,39,83,53,16089,4789828,126579
723,39,4,12,4,4094,71,Sold,68,63,20,17601,3671017,215981
724,645,2,5,3,4373,17,Sold,77,47,16,17563,6171467,254965
725,816,4,12,1,3612,70,Sold,72,69,24,18315,6840234,299236
726,495,4,32,1,3198,94,Active,72,58,17,17670,5563906,216965
727,57,8,7,2,4416,120,Sold,30,99,37,17862,3754275,158905
728,1067,1,7,2,4315,165,Sold,95,28,11,17238,7879837,507929
729,196,2,32,1,4136,41,Sold,83,63,18,15487,4322232,210238
730,332,8,17,5,4368,130,Sold,39,91,46,16177,4902790,134272
731,421,7,8,1,3362,174,Sold,43,94,52,18355,5259675,107745
732,273,8,24,2,3303,50,Active,30,80,59,15051,4652565,115308
733,75,6,6,2,3363,73,Active,42,97,41,18014,3822682,113017
734,169,8,8,3,3969,72,Sold,40,97,53,17105,4207920,142598
735,643,4,20,3,3466,93,Sold,77,66,15,15605,6166066,185180
736,172,6,19,1,3558,79,Sold,38,90,38,17553,4222772,126800
737,544,7,9,4,4470,94,Sold,36,91,55,15462,5763726,140850
738,70,8,2,2,4801,145,Sold,34,87,44,18235,3799729,164367
739,1095,3,18,1,3968,85,Sold,56,86,23,17058,7994149,193816
740,73,8,20,4,3514,172,Active,39,98,35,17695,3811881,106854
741,481,7,1,2,3578,42,Active,41,93,59,17920,5508100,107619
742,383,2,33,1,4696,48,Active,74,59,15,16076,5115211,328207
743,660,7,29,5,3751,178,Sold,41,83,53,17232,6238523,123333
744,232,8,29,3,4260,73,Sold,30,83,42,16925,4471647,151256
745,172,3,21,4,4448,121,Active,59,86,23,15364,4221422,225104
746,742,1,9,2,3193,80,Active,97,21,8,15739,6543204,266999
747,957,7,3,1,3188,163,Active,42,88,57,15680,7404140,107506
748,86,4,13,3,3921,146,Sold,66,58,20,17167,3870837,327978
749,565,3,7,1,3984,155,Sold,60,71,20,15569,5847434,225756
750,380,4,40,5,3829,179,Sold,75,53,19,15452,5093609,208702
751,734,2,6,2,4353,68,Sold,79,57,18,15222,6515301,270826
752,651,6,28,2,4380,107,Sold,33,88,59,15234,6206570,144636
